time,header,state_vector,state_valid
2022/03/09 14:09:51.81979681,"{'stamp': {'secs': 1646834991, 'nsecs': 78575588}, 'frame_id': ''}","[-6.319405462315159, -5.9949986294, 0.0, 0.518614629938057, 0.6200117529844311, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.446280950660073e-11, 0.00540071]",0
2022/03/09 14:09:51.82107580,"{'stamp': {'secs': 1646834991, 'nsecs': 81315287}, 'frame_id': ''}","[-6.315649636195459, -5.990508742779842, 0.0, 0.6915118270826113, 0.8265548324815617, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -4.829544629509306e-11, 0.00273559]",0
2022/03/09 14:09:51.93852251,"{'stamp': {'secs': 1646834991, 'nsecs': 93677577}, 'frame_id': ''}","[-6.311173019503422, -5.985150651876128, 0.0, 0.7667105716470644, 0.9165026626285987, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.068912779387547e-11, 0.012359899]",0
2022/03/09 14:09:51.99328773,"{'stamp': {'secs': 1646834991, 'nsecs': 99098199}, 'frame_id': ''}","[-6.306704196988351, -5.9797969311318475, 0.0, 0.8029001665546014, 0.9601633905447002, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.4389632165176265e-11, 0.005416914]",0
2022/03/09 14:09:51.105339863,"{'stamp': {'secs': 1646834991, 'nsecs': 105149761}, 'frame_id': ''}","[-6.301469010100614, -5.97352594894159, 0.0, 0.8285870502058458, 0.9914177076167328, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.1841311070173518e-11, 0.006048929]",0
2022/03/09 14:09:51.109142958,"{'stamp': {'secs': 1646834991, 'nsecs': 108898285}, 'frame_id': ''}","[-6.295405301227532, -5.96626361864009, 0.0, 0.9373481822861682, 1.1222199937466477, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -3.527726701638509e-11, 0.00374509]",0
2022/03/09 14:09:51.116113032,"{'stamp': {'secs': 1646834991, 'nsecs': 115867955}, 'frame_id': ''}","[-6.289174983176987, -5.958803084037781, 0.0, 0.9505728388551671, 1.1385343509042338, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.8965451445463586e-11, 0.006966169]",0
2022/03/09 14:09:51.128245332,"{'stamp': {'secs': 1646834991, 'nsecs': 127993194}, 'frame_id': ''}","[-6.284280139378569, -5.952943703377744, 0.0, 0.9835318271263038, 1.1779752026014996, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.0898679546539178e-11, 0.012122252]",0
2022/03/09 14:09:51.139069215,"{'stamp': {'secs': 1646834991, 'nsecs': 138763423}, 'frame_id': ''}","[-6.279332285985896, -5.947021671689199, 0.0, 0.8750700368322231, 1.0479306703701647, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2270625833203873e-11, 0.010766895]",0
2022/03/09 14:09:51.146966391,"{'stamp': {'secs': 1646834991, 'nsecs': 146707030}, 'frame_id': ''}","[-6.274449489753718, -5.941179158555529, 0.0, 0.7435728598257163, 0.8902749649933971, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6639959989797318e-11, 0.007939715]",0
2022/03/09 14:09:51.160162820,"{'stamp': {'secs': 1646834991, 'nsecs': 159975690}, 'frame_id': ''}","[-6.269660589579778, -5.935451413401318, 0.0, 0.5332013007855184, 0.6381841663958544, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -9.959345923284919e-12, 0.013265584]",0
2022/03/09 14:09:51.165258124,"{'stamp': {'secs': 1646834991, 'nsecs': 164933261}, 'frame_id': ''}","[-6.264977884405757, -5.929853469069408, 0.0, 0.5425941588959926, 0.6491163820073291, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.666842817682318e-11, 0.004954043]",0
2022/03/09 14:09:51.170302425,"{'stamp': {'secs': 1646834991, 'nsecs': 169994986}, 'frame_id': ''}","[-6.260336065695719, -5.92430764168845, 0.0, 0.6470832860728633, 0.7737738270100154, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.6119021386921092e-11, 0.00505825]",0
2022/03/09 14:09:51.180173703,"{'stamp': {'secs': 1646834991, 'nsecs': 179812297}, 'frame_id': ''}","[-6.2556827961659405, -5.9187509095396065, 0.0, 0.6868431888467774, 0.8210203045157788, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.3461599550370967e-11, 0.009814327]",0
2022/03/09 14:09:51.182069469,"{'stamp': {'secs': 1646834991, 'nsecs': 181825353}, 'frame_id': ''}","[-6.250942997285436, -5.913091910001334, 0.0, 0.961280610451432, 1.1483436608792077, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -6.575396063537629e-11, 0.002009256]",0
2022/03/09 14:09:51.192511844,"{'stamp': {'secs': 1646834991, 'nsecs': 192316765}, 'frame_id': ''}","[-6.246126690424696, -5.907342487140301, 0.0, 1.0596365019943934, 1.2655111458728583, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2598055615826061e-11, 0.010487058]",0
2022/03/09 14:09:51.202409074,"{'stamp': {'secs': 1646834991, 'nsecs': 202011213}, 'frame_id': ''}","[-6.241257373969702, -5.901530413250762, 0.0, 1.0152225329544842, 1.212166817117978, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.3635079103012216e-11, 0.009689459]",0
2022/03/09 14:09:51.209271255,"{'stamp': {'secs': 1646834991, 'nsecs': 209008224}, 'frame_id': ''}","[-6.235751942635985, -5.894956888612877, 0.0, 0.9420298313146676, 1.124658837745739, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.8889010564282312e-11, 0.00699436]",0
2022/03/09 14:09:51.214745769,"{'stamp': {'secs': 1646834991, 'nsecs': 214513204}, 'frame_id': ''}","[-6.2293284159036375, -5.887284373129596, 0.0, 0.9427838958475465, 1.1256412282070414, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.4015778978225386e-11, 0.005501239]",0
2022/03/09 14:09:51.223681383,"{'stamp': {'secs': 1646834991, 'nsecs': 223500608}, 'frame_id': ''}","[-6.22324960539739, -5.880021938760179, 0.0, 0.7411202571729505, 0.8850209672637873, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.470488016582197e-11, 0.008984537]",0
2022/03/09 14:09:51.237247575,"{'stamp': {'secs': 1646834991, 'nsecs': 237048028}, 'frame_id': ''}","[-6.216858564915914, -5.872386045672963, 0.0, 0.7659253444948699, 0.9147742973339456, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -9.754780309416978e-12, 0.013543774]",0
2022/03/09 14:09:51.245166177,"{'stamp': {'secs': 1646834991, 'nsecs': 244927450}, 'frame_id': ''}","[-6.211472739813409, -5.865951021278542, 0.0, 0.7580575875082096, 0.9055213792042264, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6774882210298898e-11, 0.007875855]",0
2022/03/09 14:09:51.256469243,"{'stamp': {'secs': 1646834991, 'nsecs': 256125877}, 'frame_id': ''}","[-6.207121481013348, -5.860754172758098, 0.0, 0.6580984620402482, 0.7861944596962411, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.1801735998505862e-11, 0.01119467]",0
2022/03/09 14:09:51.259878754,"{'stamp': {'secs': 1646834991, 'nsecs': 259661285}, 'frame_id': ''}","[-6.202708846754779, -5.855487148875722, 0.0, 0.6571766698161265, 0.7849278603025707, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -3.7403883891587506e-11, 0.003532161]",0
2022/03/09 14:09:51.266518380,"{'stamp': {'secs': 1646834991, 'nsecs': 266304215}, 'frame_id': ''}","[-6.198160908310875, -5.850059303323096, 0.0, 0.7027537937266832, 0.839160526225664, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.9897344952730314e-11, 0.006639908]",0
2022/03/09 14:09:51.277416292,"{'stamp': {'secs': 1646834991, 'nsecs': 277182225}, 'frame_id': ''}","[-6.194126623054901, -5.845244930015558, 0.0, 0.7123114430029305, 0.8503971884787277, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2148828325570794e-11, 0.010874838]",0
2022/03/09 14:09:51.281853709,"{'stamp': {'secs': 1646834991, 'nsecs': 281523023}, 'frame_id': ''}","[-6.189591699837286, -5.839832060775857, 0.0, 0.7502600763389714, 0.8955326354465816, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -3.046522716244757e-11, 0.004336634]",0
2022/03/09 14:09:51.288053149,"{'stamp': {'secs': 1646834991, 'nsecs': 287700812}, 'frame_id': ''}","[-6.185159698297343, -5.834540692184965, 0.0, 0.7778097095958476, 0.9283860424014215, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.1397359292384083e-11, 0.006174432]",0
2022/03/09 14:09:51.292431406,"{'stamp': {'secs': 1646834991, 'nsecs': 292174168}, 'frame_id': ''}","[-6.181050633000094, -5.829633489139929, 0.0, 0.7489956804597958, 0.8941006484920176, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.955667626121825e-11, 0.004469939]",0
2022/03/09 14:09:51.298910999,"{'stamp': {'secs': 1646834991, 'nsecs': 298690216}, 'frame_id': ''}","[-6.176941567702844, -5.824726286094894, 0.0, 0.7685092726114885, 0.9175134382682112, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.0289926864108082e-11, 0.006511435]",0
2022/03/09 14:09:51.309533226,"{'stamp': {'secs': 1646834991, 'nsecs': 309276173}, 'frame_id': ''}","[-6.173169776426438, -5.820220464898823, 0.0, 0.7439144678614579, 0.8882693682423313, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.248396846481281e-11, 0.010582896]",0
2022/03/09 14:09:51.314694568,"{'stamp': {'secs': 1646834991, 'nsecs': 314388422}, 'frame_id': ''}","[-6.168811857774006, -5.815011238328966, 0.0, 0.6814619335656535, 0.8139709663106235, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.5870010548472218e-11, 0.005106938]",0
2022/03/09 14:09:51.332613935,"{'stamp': {'secs': 1646834991, 'nsecs': 332457142}, 'frame_id': ''}","[-6.163260827921413, -5.808372835467403, 0.0, 0.6060306781146597, 0.7240811372360727, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -7.3131966763603e-12, 0.018065498]",0
2022/03/09 14:09:51.341429768,"{'stamp': {'secs': 1646834991, 'nsecs': 341165311}, 'frame_id': ''}","[-6.15692395645353, -5.800793036935177, 0.0, 0.5690786391980333, 0.6802165694147339, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.5177180872850172e-11, 0.008704946]",0
2022/03/09 14:09:51.347245098,"{'stamp': {'secs': 1646834991, 'nsecs': 346650958}, 'frame_id': ''}","[-6.149825674736729, -5.792302389077279, 0.0, 0.680301193555305, 0.8135032887614506, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.4096936703465423e-11, 0.005482711]",0
2022/03/09 14:09:51.356428091,"{'stamp': {'secs': 1646834991, 'nsecs': 349217606}, 'frame_id': ''}","[-6.1439202560966955, -5.785238533035766, 0.0, 1.0213596642198406, 1.2216211845122955, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -5.155839845180015e-11, 0.002562464]",0
2022/03/09 14:09:51.356666171,"{'stamp': {'secs': 1646834991, 'nsecs': 356134895}, 'frame_id': ''}","[-6.140138594400541, -5.780714974149161, 0.0, 1.1266177901019825, 1.347647424254218, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.9108479028270158e-11, 0.006914027]",0
2022/03/09 14:09:51.363415807,"{'stamp': {'secs': 1646834991, 'nsecs': 363156368}, 'frame_id': ''}","[-6.136779526519279, -5.776696726371799, 0.0, 1.1698933006190302, 1.3994355177045994, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.8827266553364788e-11, 0.007017298]",0
2022/03/09 14:09:51.373646020,"{'stamp': {'secs': 1646834991, 'nsecs': 373398690}, 'frame_id': ''}","[-6.133143174577308, -5.772349411495729, 0.0, 1.0062419864619476, 1.2036468825756803, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2902637124178988e-11, 0.010239499]",0
2022/03/09 14:09:51.379197806,"{'stamp': {'secs': 1646834991, 'nsecs': 378972217}, 'frame_id': ''}","[-6.129680207955341, -5.768210721760702, 0.0, 0.7684647663078948, 0.9191024327106818, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.3718404242135423e-11, 0.005570212]",0
2022/03/09 14:09:51.381818343,"{'stamp': {'secs': 1646834991, 'nsecs': 381547002}, 'frame_id': ''}","[-6.125700050763934, -5.763456580484607, 0.0, 0.6538640505669321, 0.7815605465124038, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -5.1375888682034583e-11, 0.002571567]",0
2022/03/09 14:09:51.386863344,"{'stamp': {'secs': 1646834991, 'nsecs': 386650445}, 'frame_id': ''}","[-6.12154572275764, -5.758497508559868, 0.0, 0.7753364623396638, 0.9263611566790552, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.5905188669574044e-11, 0.005100003]",0
2022/03/09 14:09:51.394940131,"{'stamp': {'secs': 1646834991, 'nsecs': 394734217}, 'frame_id': ''}","[-6.1181091381449475, -5.754400294821746, 0.0, 0.8252480508917275, 0.98562436007173, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6350486273918863e-11, 0.008080282]",0
2022/03/09 14:09:51.406070119,"{'stamp': {'secs': 1646834991, 'nsecs': 405714822}, 'frame_id': ''}","[-6.11430976751612, -5.7498681369324265, 0.0, 0.7892531852075757, 0.9423673061370841, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2034783359608292e-11, 0.010977891]",0
2022/03/09 14:09:51.409148270,"{'stamp': {'secs': 1646834991, 'nsecs': 408917114}, 'frame_id': ''}","[-6.109742901574338, -5.744417454647274, 0.0, 0.8198837431383315, 0.9786159619501584, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -4.1298950378503486e-11, 0.003199029]",0
2022/03/09 14:09:51.414669467,"{'stamp': {'secs': 1646834991, 'nsecs': 414379312}, 'frame_id': ''}","[-6.104334049274908, -5.737956561776084, 0.0, 0.7738808515570572, 0.923617631491432, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.4207095167852462e-11, 0.005457761]",0
2022/03/09 14:09:51.427951038,"{'stamp': {'secs': 1646834991, 'nsecs': 427754912}, 'frame_id': ''}","[-6.098506869390936, -5.730992362243457, 0.0, 0.7856055595787994, 0.9378084162778632, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -9.879757238943357e-12, 0.013372448]",0
2022/03/09 14:09:51.436259236,"{'stamp': {'secs': 1646834991, 'nsecs': 435959724}, 'frame_id': ''}","[-6.092477198264783, -5.723783870306386, 0.0, 0.8265849865224498, 0.987115724206383, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6109661224948392e-11, 0.008201075]",0
2022/03/09 14:09:51.437316539,"{'stamp': {'secs': 1646834991, 'nsecs': 437114834}, 'frame_id': ''}","[-6.08732709528755, -5.717626905024242, 0.0, 1.3959460376990385, 1.6681447642476166, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.1465682754543054e-10, 0.001152278]",0
2022/03/09 14:09:51.445332285,"{'stamp': {'secs': 1646834991, 'nsecs': 445061938}, 'frame_id': ''}","[-6.082093086138215, -5.7113696296335705, 0.0, 1.523238900974856, 1.820842192745188, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6629611141173846e-11, 0.007944656]",0
2022/03/09 14:09:51.448208690,"{'stamp': {'secs': 1646834991, 'nsecs': 447941947}, 'frame_id': ''}","[-6.077410735959476, -5.705771864381735, 0.0, 1.744419081573274, 2.085413034544615, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -4.593619525215975e-11, 0.002876088]",0
2022/03/09 14:09:51.461800263,"{'stamp': {'secs': 1646834991, 'nsecs': 461540996}, 'frame_id': ''}","[-6.071708974011647, -5.698955388960755, 0.0, 1.692107126813896, 2.0228946046135774, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -9.71741027399546e-12, 0.013595859]",0
2022/03/09 14:09:51.470518767,"{'stamp': {'secs': 1646834991, 'nsecs': 470212846}, 'frame_id': ''}","[-6.066230961856089, -5.69240640716252, 0.0, 1.4289551320324825, 1.708295829992289, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.524041014646538e-11, 0.008668831]",0
2022/03/09 14:09:51.481391672,"{'stamp': {'secs': 1646834991, 'nsecs': 480032802}, 'frame_id': ''}","[-6.060772562033202, -5.685881499902248, 0.0, 0.7917383315983312, 0.9464980090973164, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.3459419016113687e-11, 0.009815917]",0
2022/03/09 14:09:51.481827499,"{'stamp': {'secs': 1646834991, 'nsecs': 481599482}, 'frame_id': ''}","[-6.057181177416217, -5.681588893897907, 0.0, 0.9763546280270174, 1.1671438265208338, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -8.45150460363143e-11, 0.001563231]",0
2022/03/09 14:09:51.492275837,"{'stamp': {'secs': 1646834991, 'nsecs': 492022814}, 'frame_id': ''}","[-6.053898774438224, -5.677667051039827, 0.0, 0.9004324873786778, 1.0763320517290325, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2679243675629123e-11, 0.010419907]",0
2022/03/09 14:09:51.492385324,"{'stamp': {'secs': 1646834991, 'nsecs': 492138825}, 'frame_id': ''}","[-6.05174959641599, -5.675100420389767, 0.0, 3.719033102146817, 4.442403865870581, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.1436780090755082e-09, 0.000115519]",0
2022/03/09 14:09:51.499414702,"{'stamp': {'secs': 1646834991, 'nsecs': 499173235}, 'frame_id': ''}","[-6.049136413382634, -5.6719796571964665, 0.0, 4.848942746427756, 5.791574938904915, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.879099828020508e-11, 0.007030842]",0
2022/03/09 14:09:51.509449239,"{'stamp': {'secs': 1646834991, 'nsecs': 509188510}, 'frame_id': ''}","[-6.046298110887421, -5.668588924769552, 0.0, 5.206597443398084, 6.218444854903021, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.3196060208690754e-11, 0.010011817]",0
2022/03/09 14:09:51.514664671,"{'stamp': {'secs': 1646834991, 'nsecs': 514414003}, 'frame_id': ''}","[-6.042122304642112, -5.663598150471036, 0.0, 4.445944708123811, 5.309760907515329, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.5299179426930168e-11, 0.005222167]",0
2022/03/09 14:09:51.523411498,"{'stamp': {'secs': 1646834991, 'nsecs': 523240217}, 'frame_id': ''}","[-6.038291824062761, -5.659018569426139, 0.0, 3.250903937539296, 3.882684992407699, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.4973960350198744e-11, 0.008823086]",0
2022/03/09 14:09:51.534772411,"{'stamp': {'secs': 1646834991, 'nsecs': 534554948}, 'frame_id': ''}","[-6.033861971512013, -5.653721860183994, 0.0, 0.4762084835157438, 0.5691223968987632, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.1679761059918658e-11, 0.011311579]",0
2022/03/09 14:09:51.542122129,"{'stamp': {'secs': 1646834991, 'nsecs': 541604801}, 'frame_id': ''}","[-6.03038661905791, -5.649527108403783, 0.0, 0.49160360697408995, 0.5884997474609818, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.8748942212435055e-11, 0.007046613]",0
2022/03/09 14:09:51.543153100,"{'stamp': {'secs': 1646834991, 'nsecs': 542989198}, 'frame_id': ''}","[-6.028168656429981, -5.646818878088814, 0.0, 0.6723112492936199, 0.8112904128108018, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -9.563530515525843e-11, 0.001381462]",0
2022/03/09 14:09:51.548089284,"{'stamp': {'secs': 1646834991, 'nsecs': 547858485}, 'frame_id': ''}","[-6.027694155230883, -5.646149593333623, 0.0, 0.6471984743241306, 0.7874815538210848, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.71478236747456e-11, 0.004866561]",0
2022/03/09 14:09:51.556346119,"{'stamp': {'secs': 1646834991, 'nsecs': 556114931}, 'frame_id': ''}","[-6.027772947844522, -5.6460934488524845, 0.0, 0.5913895472624383, 0.7260079928833004, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6007567800148986e-11, 0.00825338]",0
2022/03/09 14:09:51.562670234,"{'stamp': {'secs': 1646834991, 'nsecs': 562440901}, 'frame_id': ''}","[-6.028578217489864, -5.64689876066275, 0.0, 0.43385872972514916, 0.5417602194270874, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.089599540351879e-11, 0.006322577]",0
2022/03/09 14:09:51.566165522,"{'stamp': {'secs': 1646834991, 'nsecs': 565946276}, 'frame_id': ''}","[-6.029383487135206, -5.647704072473016, 0.0, 0.20199448889580615, 0.26940604215354563, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -3.772798584346578e-11, 0.003501818]",0
2022/03/09 14:09:51.576132567,"{'stamp': {'secs': 1646834991, 'nsecs': 575896563}, 'frame_id': ''}","[-6.030151404221822, -5.648472029768731, 0.0, -0.08179663495741374, -0.07204423389247123, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.3282222440867692e-11, 0.00994687]",0
2022/03/09 14:09:51.588538892,"{'stamp': {'secs': 1646834991, 'nsecs': 587781796}, 'frame_id': ''}","[-6.029134228672865, -5.647156002542468, 0.0, -0.09119742230190553, -0.08484877991727802, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.1118748595530589e-11, 0.011882321]",0
2022/03/09 14:09:51.593985240,"{'stamp': {'secs': 1646834991, 'nsecs': 593703936}, 'frame_id': ''}","[-6.026432026575652, -5.643873008315561, 0.0, -0.0007968258956311952, 0.019810542464512804, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.231837799497496e-11, 0.00591963]",0
2022/03/09 14:09:51.598323860,"{'stamp': {'secs': 1646834991, 'nsecs': 597945807}, 'frame_id': ''}","[-6.022054310925725, -5.638613383798053, 0.0, 0.2286291270923965, 0.28857937844105996, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -3.118050519084367e-11, 0.004237152]",0
2022/03/09 14:09:51.605696105,"{'stamp': {'secs': 1646834991, 'nsecs': 605243894}, 'frame_id': ''}","[-6.016243701830609, -5.631691674739901, 0.0, 0.4723481172106634, 0.5719422633149628, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.8110905736297595e-11, 0.007294861]",0
2022/03/09 14:09:51.609611210,"{'stamp': {'secs': 1646834991, 'nsecs': 609405019}, 'frame_id': ''}","[-6.008741812142569, -5.622769908121943, 0.0, 0.8260548333405218, 0.9898615468229601, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -3.1777093659590306e-11, 0.004157603]",0
2022/03/09 14:09:51.620307457,"{'stamp': {'secs': 1646834991, 'nsecs': 619856102}, 'frame_id': ''}","[-6.0022698486576065, -5.615085057477829, 0.0, 0.9927512204869464, 1.1854305009663664, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2646061425017731e-11, 0.010447248]",0
2022/03/09 14:09:51.620413620,"{'stamp': {'secs': 1646834991, 'nsecs': 620123674}, 'frame_id': ''}","[-5.99680972287825, -5.608606831097627, 0.0, 4.073166426467525, 4.837350757030489, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -4.967720997570733e-10, 0.00026595]",0
2022/03/09 14:09:51.632240979,"{'stamp': {'secs': 1646834991, 'nsecs': 632021791}, 'frame_id': ''}","[-5.993091898541051, -5.6041957774568365, 0.0, 5.270156536909358, 6.254810154369244, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.1106823244334371e-11, 0.011895079]",0
2022/03/09 14:09:51.641612867,"{'stamp': {'secs': 1646834991, 'nsecs': 641363177}, 'frame_id': ''}","[-5.989357132567737, -5.5997475551898175, 0.0, 5.6852902891581785, 6.746709479044296, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.4147983075775573e-11, 0.009338189]",0
2022/03/09 14:09:51.642352034,"{'stamp': {'secs': 1646834991, 'nsecs': 642188171}, 'frame_id': ''}","[-5.9867280411161685, -5.596603606626245, 0.0, 5.297184956713657, 6.290180123040861, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.6050487702491295e-10, 0.000823131]",0
2022/03/09 14:09:51.652772088,"{'stamp': {'secs': 1646834991, 'nsecs': 652368212}, 'frame_id': ''}","[-5.983846141521218, -5.59313941633851, 0.0, 4.069254736298743, 4.835933010762689, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.2981896494314046e-11, 0.010176983]",0
2022/03/09 14:09:51.660233797,"{'stamp': {'secs': 1646834991, 'nsecs': 660021040}, 'frame_id': ''}","[-5.98134920084638, -5.590127625471248, 0.0, 1.0490119647541198, 1.2545390253058692, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.7271364124506842e-11, 0.007649456]",0
2022/03/09 14:09:51.665741163,"{'stamp': {'secs': 1646834991, 'nsecs': 665495674}, 'frame_id': ''}","[-5.979768622052222, -5.588190333547662, 0.0, 0.9559662120194969, 1.1454562039223781, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -2.4148786877425178e-11, 0.005470939]",0
2022/03/09 14:09:51.673261292,"{'stamp': {'secs': 1646834991, 'nsecs': 672941779}, 'frame_id': ''}","[-5.980124486067971, -5.588546216196897, 0.0, 0.6909950631348826, 0.8309478691185092, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.7751372157132193e-11, 0.00744261]",0
2022/03/09 14:09:51.675721325,"{'stamp': {'secs': 1646834991, 'nsecs': 675537402}, 'frame_id': ''}","[-5.980589222268344, -5.589010976731437, 0.0, 0.1499613581674028, 0.1899735202911623, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -5.096420219970901e-11, 0.00259234]",0
2022/03/09 14:09:51.684949424,"{'stamp': {'secs': 1646834991, 'nsecs': 684655359}, 'frame_id': ''}","[-5.981002984320874, -5.589424760449064, 0.0, 0.05540769143153382, 0.08018077241837045, 0.0, 0.0, -0.0, -5.1468561153011905e-06, 0.0, 0.0, -1.4494813122646932e-11, 0.009114746]",0
